; ; -22; -21; -20; -19; -18; -17; -16; -15; -14; -13; -12; -11; -10; -9; -8; -7; -6; -5; -4; -3; -2; -1; 0; 1; 2; 3; 4; 5; 6; 7; 8; 9; 10; 11; 12; 13; 14; 15; 16; 17; 18; 19; 20; 21; 22; 23
2004; 3; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,00041; 0,004; 0,011; 0,021; 0,13; 0,35; 0,69; 0,94; 0,98; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
2004; 4; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0021; 0,0081; 0,026; 0,31; 0,71; 0,89; 0,97; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
2004; 5; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,00041; 0,0043; 0,012; 0,022; 0,043; 0,35; 0,73; 0,9; 0,97; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
2004; 6; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0021; 0,0071; 0,017; 0,056; 0,27; 0,51; 0,77; 0,91; 0,98; 1; 1; 1; 1; 1; 1; 1; 1; 
2004; 7; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0015; 0,0062; 0,017; 0,036; 0,17; 0,6; 0,87; 0,96; 0,99; 1; 1; 1; 1; 1; 
2004; 8; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0036; 0,011; 0,024; 0,053; 0,27; 0,45; 0,76; 0,9; 0,97; 1; 1; 1; 1; 1; 
2004; 9; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0026; 0,0095; 0,022; 0,067; 0,32; 0,6; 0,81; 0,9; 0,97; 0,99; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
2004; 10; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,00041; 0,0056; 0,028; 0,19; 0,71; 0,88; 0,94; 0,97; 0,99; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
2004; 11; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,00096; 0,02; 0,09; 0,23; 0,58; 0,86; 0,93; 0,97; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
2004; 12; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0037; 0,014; 0,11; 0,47; 0,82; 0,92; 0,98; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
2005; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0038; 0,012; 0,024; 0,036; 0,078; 0,25; 0,65; 0,88; 0,95; 0,99; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
2005; 2; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,00027; 0,031; 0,14; 0,35; 0,75; 0,85; 0,91; 0,95; 0,97; 0,99; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
2005; 3; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0023; 0,067; 0,17; 0,48; 0,78; 0,89; 0,94; 0,98; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
2005; 4; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0011; 0,0059; 0,015; 0,03; 0,22; 0,68; 0,97; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
2005; 5; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0019; 0,0075; 0,02; 0,032; 0,15; 0,29; 0,52; 0,88; 0,96; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
2005; 6; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0018; 0,0064; 0,018; 0,028; 0,12; 0,25; 0,6; 0,85; 0,96; 1; 1; 1; 1; 1; 1; 1; 1; 
2005; 7; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,00027; 0,0038; 0,012; 0,025; 0,056; 0,34; 0,7; 0,86; 0,95; 0,99; 1; 1; 1; 1; 
2005; 8; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,00014; 0,004; 0,012; 0,046; 0,27; 0,5; 0,7; 0,83; 0,93; 0,97; 1; 1; 1; 1; 
2005; 9; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0043; 0,02; 0,26; 0,46; 0,66; 0,78; 0,88; 0,94; 0,98; 1; 1; 1; 1; 1; 1; 1; 1; 
2005; 10; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0025; 0,025; 0,21; 0,59; 0,8; 0,91; 0,97; 0,99; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
2005; 11; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0012; 0,007; 0,017; 0,11; 0,5; 0,78; 0,9; 0,96; 0,99; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
2005; 12; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,00082; 0,0037; 0,013; 0,037; 0,33; 0,76; 0,88; 0,95; 0,99; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
2006; 1; 0; 0; 0; 0; 0; 0; 0; 0,00014; 0,025; 0,071; 0,13; 0,37; 0,82; 0,91; 0,94; 0,98; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
2006; 2; 0; 0; 0; 0; 0; 0; 0; 0; 0,0014; 0,038; 0,11; 0,18; 0,26; 0,47; 0,7; 0,84; 0,92; 0,95; 0,99; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
2006; 3; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0095; 0,094; 0,26; 0,47; 0,68; 0,8; 0,9; 0,97; 0,99; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
2006; 4; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,00041; 0,0038; 0,016; 0,15; 0,64; 0,92; 0,98; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
2006; 5; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,00014; 0,0025; 0,0084; 0,02; 0,12; 0,41; 0,71; 0,91; 0,98; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
2006; 6; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,00069; 0,0049; 0,019; 0,029; 0,15; 0,32; 0,49; 0,66; 0,87; 0,98; 1; 1; 1; 1; 1; 1; 
2006; 7; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,00014; 0,0037; 0,014; 0,03; 0,18; 0,6; 0,87; 0,95; 0,98; 1; 1; 1; 1; 1; 
2006; 8; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0016; 0,0071; 0,018; 0,03; 0,14; 0,39; 0,57; 0,73; 0,86; 0,95; 0,99; 1; 1; 1; 
2006; 9; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,00041; 0,0037; 0,013; 0,043; 0,39; 0,63; 0,81; 0,92; 0,98; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
2006; 10; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,00069; 0,0067; 0,018; 0,13; 0,49; 0,76; 0,9; 0,97; 0,99; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
2006; 11; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0021; 0,07; 0,4; 0,81; 0,94; 0,98; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
2006; 12; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,00014; 0,0032; 0,022; 0,15; 0,66; 0,95; 0,99; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
2007; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,00082; 0,0034; 0,024; 0,25; 0,74; 0,91; 0,98; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
2007; 2; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0041; 0,019; 0,051; 0,096; 0,17; 0,29; 0,46; 0,62; 0,76; 0,87; 0,95; 0,97; 0,99; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
2007; 3; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,00069; 0,0078; 0,095; 0,36; 0,75; 0,97; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
2007; 4; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0014; 0,0082; 0,041; 0,33; 0,81; 0,94; 0,97; 0,99; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
2007; 5; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0023; 0,0089; 0,023; 0,071; 0,29; 0,74; 0,95; 0,99; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
2007; 6; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,00055; 0,0051; 0,016; 0,029; 0,1; 0,31; 0,54; 0,74; 0,89; 0,96; 0,99; 1; 1; 1; 1; 
2007; 7; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0025; 0,0095; 0,022; 0,042; 0,27; 0,48; 0,67; 0,8; 0,91; 0,97; 1; 1; 1; 
2007; 8; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0018; 0,0086; 0,022; 0,046; 0,2; 0,4; 0,58; 0,71; 0,82; 0,93; 0,99; 1; 1; 
2007; 9; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0033; 0,012; 0,026; 0,047; 0,21; 0,44; 0,63; 0,76; 0,87; 0,96; 0,99; 1; 1; 1; 1; 1; 1; 1; 1; 
2007; 10; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0033; 0,015; 0,032; 0,28; 0,56; 0,75; 0,86; 0,93; 0,98; 0,99; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
2007; 11; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0011; 0,0055; 0,062; 0,33; 0,8; 0,89; 0,94; 0,97; 0,99; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
2007; 12; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0011; 0,0088; 0,031; 0,12; 0,32; 0,7; 0,88; 0,98; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
2008; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0037; 0,055; 0,12; 0,25; 0,36; 0,47; 0,61; 0,84; 0,95; 0,98; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
2008; 2; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,00014; 0,061; 0,16; 0,47; 0,75; 0,96; 0,99; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
2008; 3; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0011; 0,0052; 0,015; 0,028; 0,34; 0,74; 0,92; 0,98; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
2008; 4; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,00014; 0,0036; 0,011; 0,024; 0,052; 0,27; 0,65; 0,96; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
2008; 5; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,00082; 0,0047; 0,017; 0,061; 0,57; 0,92; 0,97; 0,99; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
2008; 6; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0011; 0,0059; 0,021; 0,25; 0,47; 0,75; 0,91; 0,97; 0,99; 1; 1; 1; 1; 1; 1; 
2008; 7; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0033; 0,012; 0,025; 0,044; 0,2; 0,35; 0,58; 0,78; 0,91; 0,98; 1; 1; 1; 1; 
2008; 8; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,00041; 0,0063; 0,02; 0,035; 0,22; 0,49; 0,72; 0,84; 0,93; 0,98; 1; 1; 1; 1; 
2008; 9; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0011; 0,0056; 0,015; 0,027; 0,18; 0,65; 0,83; 0,93; 0,99; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
2008; 10; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0019; 0,0099; 0,022; 0,23; 0,79; 0,91; 0,97; 0,99; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
2008; 11; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,018; 0,17; 0,54; 0,86; 0,93; 0,97; 0,99; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
2008; 12; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,05; 0,16; 0,35; 0,57; 0,88; 0,95; 0,98; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
2009; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,03; 0,19; 0,5; 0,85; 0,92; 0,96; 0,99; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
2009; 2; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,00069; 0,004; 0,059; 0,21; 0,57; 0,76; 0,87; 0,95; 0,99; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
2009; 3; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0019; 0,0073; 0,042; 0,28; 0,79; 0,94; 0,98; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
2009; 4; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,00027; 0,036; 0,073; 0,26; 0,75; 0,93; 0,96; 0,98; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
2009; 5; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0032; 0,016; 0,033; 0,19; 0,41; 0,8; 0,94; 0,97; 0,99; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
2009; 6; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,00014; 0,0037; 0,012; 0,025; 0,054; 0,15; 0,29; 0,54; 0,87; 0,96; 0,99; 1; 1; 1; 1; 1; 
2009; 7; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,00014; 0,0037; 0,012; 0,026; 0,044; 0,23; 0,4; 0,59; 0,76; 0,91; 0,98; 1; 1; 1; 
2009; 8; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0011; 0,011; 0,18; 0,46; 0,72; 0,87; 0,95; 0,98; 1; 1; 1; 1; 1; 1; 
2009; 9; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0043; 0,019; 0,058; 0,27; 0,44; 0,71; 0,92; 0,98; 0,99; 1; 1; 1; 1; 1; 1; 1; 1; 
2009; 10; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0011; 0,0064; 0,052; 0,32; 0,61; 0,76; 0,85; 0,92; 0,97; 0,99; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
2009; 11; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,00082; 0,006; 0,11; 0,67; 0,88; 0,97; 0,99; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
2009; 12; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,024; 0,14; 0,3; 0,66; 0,79; 0,87; 0,93; 0,96; 0,98; 0,99; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
2010; 1; 0; 0; 0; 0; 0; 0; 0,0034; 0,017; 0,054; 0,12; 0,23; 0,39; 0,55; 0,68; 0,78; 0,85; 0,9; 0,95; 0,97; 0,98; 0,99; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
2010; 2; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,032; 0,25; 0,58; 0,79; 0,89; 0,95; 0,98; 0,99; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
2010; 3; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,012; 0,082; 0,36; 0,64; 0,83; 0,95; 0,97; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
2010; 4; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0011; 0,0055; 0,017; 0,071; 0,62; 0,95; 0,98; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
2010; 5; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0021; 0,0074; 0,021; 0,034; 0,12; 0,72; 0,96; 0,99; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
2010; 6; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0016; 0,0063; 0,02; 0,032; 0,12; 0,28; 0,44; 0,81; 0,96; 1; 1; 1; 1; 1; 
2010; 7; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0037; 0,012; 0,025; 0,035; 0,067; 0,18; 0,34; 0,5; 0,9; 0,98; 1; 1; 
2010; 8; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0027; 0,013; 0,028; 0,055; 0,16; 0,31; 0,49; 0,77; 0,93; 0,97; 0,99; 1; 
2010; 9; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0022; 0,0097; 0,023; 0,25; 0,49; 0,73; 0,85; 0,93; 0,97; 0,99; 1; 1; 1; 1; 1; 1; 1; 1; 
2010; 10; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,0019; 0,0099; 0,026; 0,33; 0,71; 0,84; 0,92; 0,97; 0,99; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
2010; 11; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,00055; 0,0041; 0,015; 0,21; 0,47; 0,8; 0,9; 0,96; 0,98; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
2010; 12; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0,029; 0,24; 0,44; 0,56; 0,65; 0,74; 0,84; 0,92; 0,96; 0,98; 0,99; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 
